company_name,group_name,size,corp_type,db_source,source_description
주식회사다나음,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다나젠,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다다,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다담,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다락컴퍼니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다비드화장품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다산씨엔텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다산이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다산퍼스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다솜식품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다온시스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다온이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다온텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다울피피티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다원기획,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다원엠앤이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다원체어스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다원테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다원트레이드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다이치,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다인에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다인이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다일테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다함,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다현이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다호피앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사닥터송,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사단감소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사단미푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사단솔플러스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사담스테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사담원인터내셔널,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대건소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대경테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대경피앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대광이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대광인더스트리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대덕시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대륙공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대륜,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대림글로벌,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대명,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대명엔컴,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대명티에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대부,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대불조선,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대상테크론,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성기계,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성디에스아이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성씨엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성에이치테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성에프앤디,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성정밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성피앤티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대성하이테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대승창호시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대신기계,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대신스틸,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대신종합관리시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대신폴리텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대양에너지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대양이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대양이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대양환경기술,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대영에스지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대영이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대영테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대용,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대원축산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대원테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대일물산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대장,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대정,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대정알파,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대정하이테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대주금속,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대지메카트로닉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대진씨앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대진이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대진정공,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대청,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대한오토텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대한유압,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대한이앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대한전공,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대한종합물류,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대현인더시스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대형네트윅스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대호분체산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대호테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대흥소프트밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대흥수출포장,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사대흥정밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더광성물류,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더꽃게,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더락,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더마젝,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더메이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더메종,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더밤부,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더베럴에듀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블다운인터액티브,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블스윗,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블유게임즈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블유에스에이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블유에이아이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더블유이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더솔루션스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더쉐프,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더에스엠씨그룹,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더엘,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더열심히,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
"주식회사더원(THEONECo.,Ltd.)",,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더유제약,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
"주식회사더이안(THEIANCo.,Ltd)",,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더조은에너지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더존케미칼,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더즌,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더캐리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더키코,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더탁(TheTak),,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더파운더즈(TheFoundersInc.),,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사더픽트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사덕산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사덕산이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사덕운,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사덕유,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사데이그린,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사데이사이드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사데이타스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
